CRASH_RECORD_ID,RD_NO,CRASH_DATE_EST_I,CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,PHOTOS_TAKEN_I,STATEMENTS_TAKEN_I,DOORING_I,WORK_ZONE_I,WORK_ZONE_TYPE,WORKERS_PRESENT_I,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION
8059cf40eaebdc1dbc0ae2bd0ffd6b36dc7111b1fe217e1fcda056619e8f7e382ef8adab3f31508250f9952be134111888f5abba4eddecb7a39d8ce5df5a4c63,JE360823,,09/03/2021 11:07:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,,"$501 - $1,500",09/03/2021 11:07:00 PM,DRIVING ON WRONG SIDE/WRONG WAY,UNABLE TO DETERMINE,200,E,35TH ST,211,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,23,6,9,41.831169482,-87.621705209,POINT (-87.621705208836 41.831169482324)
82940eb95e768a22e3c5ce9e0af06e604d55dba4adc50b26546ffb815eb95d4159a09fd667f463d033bfa8cffa58ec6c9ffafa9af340a7578e6124ff1054b638,JE394403,,10/01/2021 05:28:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,$500 OR LESS,10/01/2021 05:29:00 PM,DRIVING ON WRONG SIDE/WRONG WAY,NOT APPLICABLE,6200,W,SCHOOL ST,1633,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,17,6,10,41.940327701,-87.781271534,POINT (-87.781271534147 41.940327701151)
820ff804d9cffc8016fa9f502fff7395de2d7081f8ddcccc722deeb382c0c3c768f61b23683e5660c08a89bf6a69d25089fe68cd5c407f43d3fd68376a877f65,JF303757,,07/03/2022 11:08:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,N,,,$500 OR LESS,07/03/2022 11:10:00 AM,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,7558,N,SHERIDAN RD,2422,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,11,1,7,42.019173074,-87.666166288,POINT (-87.666166288415 42.019173073836)
802706c417775046fae83ffef30965bb5fcf1952ebe84b7b0b1a1e76516453bc9c5fe4469baa3a10c305f1f457f6832acc5c423cd9fb5e1bcc0637c138bac9f2,JF173716,,03/14/2022 03:40:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",03/14/2022 03:42:00 PM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,3800,S,ARCHER AVE,911,,,,,,,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,2,0,15,2,3,41.82445623,-87.687551507,POINT (-87.687551506694 41.824456229628)
810789625c81ae6f8fccc312f08ffe0549b9ffa53e867b1eabcdf2d388a21b4bd4325d172434be255b18eab0364dde365b4c27829f994986ec952024ad4ff336,JF227189,,05/02/2022 07:37:00 AM,15,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,ALLEY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,$500 OR LESS,05/02/2022 07:47:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,4559,W,ROSCOE ST,1731,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,2,0,7,2,5,41.942443253,-87.74194907,POINT (-87.741949070445 41.942443252746)
82ee94f63a29771367454565f4521cf1232c6925fc39d6054f3d8ec84be47fe17a848071f15ae845ebbd3aa2334a6b93afaa4842027f3d4af0d3b4c9bd64cf4d,JF244795,,05/16/2022 06:27:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,$500 OR LESS,05/16/2022 06:28:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,1813,W,47TH ST,931,,,Y,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,18,2,5,41.808441743,-87.670433924,POINT (-87.670433923793 41.808441743382)
81afaecda1d1304106734a7497b0f7ab965bd232cb87607fa2d88810b5d5109824c14d497622ca66284ea7dd3962f52ff5c3fc98e11b46620aa78634ba72ce22,JF207901,,04/14/2022 03:45:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,$500 OR LESS,04/14/2022 03:49:00 PM,IMPROPER OVERTAKING/PASSING,FOLLOWING TOO CLOSELY,3959,N,SHERIDAN RD,1923,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,5,4,41.954445241,-87.654396484,POINT (-87.6543964835 41.954445240919)
826a7a271cf36281e45db70d20000a05b6fa18b55566cb90553b7b6ee2b5cabe7442416013e1662fecaedfa1dabaa006f1f5ee476976367189dbcdca2ce3312b,JE473768,N,12/11/2021 11:50:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,N,,"$501 - $1,500",12/11/2021 11:54:00 AM,DISTRACTION - FROM INSIDE VEHICLE,UNABLE TO DETERMINE,669,N,MICHIGAN AVE,1834,,,Y,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,3,0,11,7,12,41.894540455,-87.624095297,POINT (-87.624095296979 41.894540455314)
83b59896066694388aacc0c435d5533d0e06934e2a492362c3a948da3f07feb20ea316d1001e2fbb21df6e3908e9934ba7d34aa77283db2bfe04ff877ac3baf9,JF208764,,04/15/2022 01:27:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLOUDY/OVERCAST,DAYLIGHT,PEDALCYCLIST,T-INTERSECTION,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,$500 OR LESS,04/15/2022 01:28:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1116,W,31ST ST,913,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,13,6,4,41.838047486,-87.654323468,POINT (-87.654323467916 41.838047486467)
84ee2916b3712d99cccd9bca6fda5ff1b41737883647709ff2d7629a516abcaa3fef313fcb1f4720138e74ffdb08bae0533693e8ea381d00cbff4e5b2877ef0b,JE382791,,09/22/2021 05:18:00 AM,30,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,Y-INTERSECTION,,STRAIGHT AND LEVEL,WET,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"$501 - $1,500",09/22/2021 05:18:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5151,N,MILWAUKEE AVE,1623,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,2,0,5,4,9,41.974094451,-87.766148843,POINT (-87.766148843184 41.974094451086)
86388ed9475f8ca66e49ad7f89990bf00c44d432438b2e903eaed82592cc11285ccca1e4f6f94bd9ddac5fff03e58fbc55c14d5691baadc049d6b656960b5d0a,JF296580,,06/27/2022 08:15:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DUSK,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"$501 - $1,500",06/27/2022 08:28:00 PM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,3413,N,SOUTHPORT AVE,1924,,,Y,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,0,0,20,2,6,41.943845601,-87.663781935,POINT (-87.663781934613 41.943845601126)
866ed4847f95f9d32c62c980188779a3669465dd6289c5afcd78f827619adf4892f932a38e5c97311bffdda23f3e46b64c7185b1d5a005bb366c9f7fe0ad6f38,JE358991,,09/02/2021 12:24:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"$501 - $1,500",09/02/2021 12:24:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,5635,S,WESTERN AVE,824,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,12,5,9,41.791228819,-87.683821196,POINT (-87.683821196379 41.791228818991)
84018a2d8f8b4e905f22f739a5205900686cb319287c0a65a91b306c97c7e401e47843aa586521275acbd53f9e3978219059935307dab61a5f82348aa893a0f6,JF129593,,01/31/2022 11:47:00 AM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,$500 OR LESS,01/31/2022 11:49:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,3922,N,NARRAGANSETT AVE,1632,,,,,,,2,INCAPACITATING INJURY,1,0,1,0,0,1,0,11,2,1,41.951673649,-87.78665058,POINT (-87.786650580477 41.951673648707)
8517cdc3cc5930afec356d3a518c7eac236b691afb69e88f08706092b6bc4304b89225fa30c3c33f820ec473e2c84039bc0281e0e684f0c20445ae828eb3f1f2,JF332448,,07/06/2022 09:30:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",07/26/2022 04:00:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1399,N,WELLS ST,1821,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,21,4,7,41.907619561,-87.634457509,POINT (-87.63445750867 41.907619560896)
842a3681699b7a8b61a9a746bed7445f88b9e37821b69d70c2cb4159695207daf5c0e48b65df402b84de8a903886d3d578965d046dde9a3e969804655d632bdf,JF307146,,07/06/2022 08:09:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,Y,"OVER $1,500",07/06/2022 08:10:00 AM,DISREGARDING TRAFFIC SIGNALS,FAILING TO YIELD RIGHT-OF-WAY,7600,S,VINCENNES AVE,623,,,,,,,2,INCAPACITATING INJURY,1,0,1,0,0,1,0,8,4,7,41.756285701,-87.632406663,POINT (-87.632406662789 41.756285700818)
839411bc45c294ee67415ba0b80064859239709a4d0b7bae429a997e877ce0e3677d0634cb994a3caf5394591b1f2dc8d1a93de1fa538a1ef91d0316c00a8b59,JF186513,,03/25/2022 05:30:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,$500 OR LESS,03/25/2022 05:46:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3456,N,DAMEN AVE,1921,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,0,0,17,6,3,41.944935172,-87.678648157,POINT (-87.67864815669 41.944935172253)
839bbe49b5f99f2d452c738552a9ee683b108f64562f92620ea7e30334bcd1cc2ece3cb6b2111ba47c9f5d2948cc2aba8b5d48d9a92d982578c2c7d73ad4c591,JF252632,,05/23/2022 12:38:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",05/23/2022 12:54:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,10904,S,EWING AVE,432,,,,,,,2,INCAPACITATING INJURY,1,0,1,0,0,2,0,12,2,5,41.697091872,-87.535429263,POINT (-87.535429263363 41.697091871889)
8585c16a4c6a0a604a861e3b1851e2910eceb11ee67c3a7fdfc7e0182b97fa27113d128d7329f632371de32b837c69e96867b2b23367c021c43faa0e16b4bd6c,JF102309,,01/02/2022 03:45:00 PM,20,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,Y,"$501 - $1,500",01/03/2022 03:56:00 PM,DISREGARDING STOP SIGN,UNABLE TO DETERMINE,9900,S,THROOP ST,2213,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,1,1,41.713951249,-87.655313564,POINT (-87.655313564169 41.713951249155)
858cdf00c2988e47e51fb8f5b05a60ea5bcfa332455593792a4687512017886eb6e1421941c0738bf52958bbfa41f030455280e5e2f747fbceb984c0b5c1dbd4,JF109314,,01/11/2022 09:22:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,"$501 - $1,500",01/11/2022 09:30:00 AM,UNABLE TO DETERMINE,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2790,N,HALSTED ST,1935,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,9,3,1,41.932685682,-87.649157741,POINT (-87.649157740609 41.932685681957)
86575d52abfbd34e2840d65ef0e2a286303b4a41605595ee4c8070e76daf8da88ce6fe00765d63c799a1a531342c5dd5d3f29219ad43234aaaf07bb8e22a813b,JF293451,,06/25/2022 09:45:00 AM,30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,$500 OR LESS,06/25/2022 10:40:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5463,N,DAMEN AVE,2012,,,Y,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,9,7,6,41.981442776,-87.679421086,POINT (-87.679421085817 41.981442775785)
832c884f75bdcaf9cd112a212286654378a7221b5e5432e5a28a76bd82d61307ad55c5a888c348d6f67e551af7db87fd5e5cc11ea80c9934979bd17eb56bd0d6,JF188363,,03/27/2022 04:00:00 PM,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,$500 OR LESS,03/27/2022 04:01:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3723,N,HARLEM AVE,1632,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,16,1,3,41.947794307,-87.806946647,POINT (-87.806946646553 41.947794306654)
85b3ad479ea0793f54b329bc80e34c5f0aada7192355f753124df41c063a568af4a2062f695e3e0549914c817b0c49bdee8a907400827ef183b662575bf02928,JF334545,,07/28/2022 09:00:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",07/28/2022 09:45:00 AM,IMPROPER TURNING/NO SIGNAL,IMPROPER LANE USAGE,150,W,WASHINGTON ST,122,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,9,5,7,41.883318209,-87.632481295,POINT (-87.632481294899 41.883318208727)
841b7bb1a66f29e6caf6165ace6f0192d1d521869331acad6b970b5a6dd7a26e2d1d1cc05186e66c30b9bbdfe05319eae8c604163e70f110a2fd2fe06a0df0de,JF179552,,03/19/2022 04:18:00 PM,30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,PEDALCYCLIST,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",03/19/2022 04:30:00 PM,WEATHER,"VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",2548,W,AUGUSTA BLVD,1211,,,Y,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,16,7,3,41.899444576,-87.691358843,POINT (-87.691358842845 41.899444575738)
852dcc731e637ac11333472b431646b28439c17cebcc969aac04573d1b3964ffedf80c4ef2a7ede1a8e6efd9f870bbba6ee2806a1267db3bdaf1c46b486c7f53,JE470563,,12/08/2021 04:14:00 PM,35,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,$500 OR LESS,12/08/2021 04:16:00 PM,FAILING TO REDUCE SPEED TO AVOID CRASH,UNABLE TO DETERMINE,4632,W,65TH ST,813,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,2,0,16,4,12,41.774942104,-87.738487437,POINT (-87.738487436865 41.774942104399)
8646c85c721dde165c4038ac9ba1daec6fb324263dd133c6a1318fb96297a5271f121f43ef62987a59d7352c4cc0b3129c3990b05480182ad260e64ff3d1852b,JE371180,,09/12/2021 07:46:00 PM,30,STOP SIGN/FLASHER,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,Y,"$501 - $1,500",09/12/2021 08:00:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3200,N,OLCOTT AVE,1631,,,,,,,2,INCAPACITATING INJURY,1,0,1,0,0,1,0,19,1,9,41.938048604,-87.81422685,POINT (-87.814226850163 41.938048603647)
84c4658597457f86a37ed9530ee26d6a4a62d9ef89c0be516c2e68312743a1cf4f412408491f6ec1acd8d549449a3d03330e3cb66220dfaca42538c7069fbe2d,JF279036,,06/14/2022 10:15:00 AM,25,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,$500 OR LESS,06/14/2022 10:17:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3559,N,CALIFORNIA AVE,1733,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,10,3,6,41.94644643,-87.697877928,POINT (-87.697877927985 41.9464464296)
864550a1cd950f6bb36770fab64d60f52c335d441a16c80608bfa3b77c238088ea0de33b6604e83ec973c6d2d0e3d9146f17449862fbecaf1a28aa59c9ec463c,JF331218,,07/25/2022 04:49:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",07/25/2022 04:50:00 PM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,4100,N,CICERO AVE,1624,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,4,2,7,41.955250283,-87.747501605,POINT (-87.747501604523 41.955250283297)
85548f336afedd29dc84238d277475125daf49a6e1ab22ed13898a1dfefb67e3710b41227cd6e7b6eb553e753d13dc4506b0cca6c16aaf60be01153621b29df9,JF248620,,05/19/2022 09:00:00 PM,20,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,ALLEY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,,"$501 - $1,500",05/19/2022 09:25:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,1101,N,PARKSIDE AVE,1511,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,21,5,5,41.900394214,-87.766657509,POINT (-87.766657509496 41.900394213913)
837de402dd37eec7d5008c816cd4cc40d115fb3e8c35b78680fbe38a5c8a19b118ccfdecbd7fd61fd9bd23f8585005d4c3c3417fd2a5e3deae87e20d5bfa37f5,JF205942,,04/12/2022 05:45:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,$500 OR LESS,04/12/2022 05:47:00 PM,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,1681,N,MILWAUKEE AVE,1434,,,N,Y,CONSTRUCTION,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,17,3,4,41.912018819,-87.679775633,POINT (-87.679775632606 41.912018818573)
85d034510ca18506144d78da6307159c4afdb17389b850ab9c5aa2eac380a03459e73fdb0c092798ce5193ca4025e71761f77ec09db654b0f4fc8a2323991071,JE367377,,09/09/2021 02:02:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,INJURY AND / OR TOW DUE TO CRASH,,,Y,$500 OR LESS,09/09/2021 02:03:00 PM,FAILING TO YIELD RIGHT-OF-WAY,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",2303,N,CLYBOURN AVE,1811,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,14,5,9,41.923838268,-87.66728675,POINT (-87.667286749853 41.923838268283)
89e523d3252d6a0375ada12ae3f7925f9d448284ab8970a9367bd2adc0d5a6bd6a007074151d2059692256d0f0b92f16be1cd7703309b39e0c8df5a464bae5b8,JE386790,,09/25/2021 12:17:00 PM,30,STOP SIGN/FLASHER,OTHER,CLEAR,DAYLIGHT,PEDALCYCLIST,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,Y,,$500 OR LESS,09/25/2021 12:17:00 PM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,7901,S,BURNHAM AVE,422,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,12,7,9,41.751772825,-87.556386256,POINT (-87.556386256166 41.751772825465)
884282abed9dae376f47e6a938224378bc91cf743c88a4d9d724d16c3680a1580db864ead1ae6412bd78c0dacd5b60408a6124925e4c2d37a9fe1cbeb1bf09f6,JF233663,,05/07/2022 02:22:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",05/07/2022 02:24:00 PM,FAILING TO REDUCE SPEED TO AVOID CRASH,NOT APPLICABLE,2731,N,ELSTON AVE,1432,,,,,,,2,INCAPACITATING INJURY,1,0,1,0,0,1,0,14,7,5,41.931266455,-87.686272048,POINT (-87.6862720477 41.931266454777)
88281fceb068c89968b7975a5e1d1db57ae2c38f00148208ecdbed1b0eadf5a1380d1942d89c897dc66853b895f25a21c5684d082f740cadad92e9ef2e2eaddb,JF180189,,03/20/2022 03:30:00 AM,35,NO CONTROLS,NO CONTROLS,CLEAR,DARKNESS,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,Y,"$501 - $1,500",03/20/2022 09:39:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3218,W,DIVISION ST,1422,,,,,,,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,1,0,3,1,3,41.902934188,-87.707551983,POINT (-87.707551982693 41.902934188128)
89d715e02c109b64f3322226cb55ec98486ac873ebe49ebf74648bfbf9447bb8873a7c9e6838fba6fd58f56e78de675e8433d062b981f07366788adfdeb7f525,JF288972,,06/21/2022 06:35:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",06/21/2022 06:38:00 PM,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,100,S,HALSTED ST,1232,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,18,3,6,41.880426198,-87.647466848,POINT (-87.647466848115 41.880426197831)
